0.0000000000000000e+00                       2.352941176470588e+00                      
 2.117647058823529e+00                       2.588235294117647e+00                      
 1.882352941176471e+00                      4.0000000000000000e+00                      
4.0000000000000000e+00                       7.058823529411764e-01                      
 3.058823529411764e+00                       1.882352941176471e+00                      
 2.117647058823529e+00                      4.0000000000000000e+00                      
 3.764705882352941e+00                      0.0000000000000000e+00                      
 2.588235294117647e+00                       9.411764705882353e-01                      
 4.705882352941176e-01                       3.529411764705882e+00                      
 7.058823529411764e-01                       3.294117647058823e+00                      
 2.823529411764706e+00                       3.529411764705882e+00                      
0.0000000000000000e+00                       1.882352941176471e+00                      
 2.823529411764706e+00                       3.058823529411764e+00                      
 3.764705882352941e+00                       3.529411764705882e+00                      
 7.058823529411764e-01                       9.411764705882353e-01                      
 1.176470588235294e+00                       2.823529411764706e+00                      
 4.705882352941176e-01                       2.823529411764706e+00                      
 1.411764705882353e+00                      4.0000000000000000e+00                      
 4.705882352941176e-01                       2.588235294117647e+00                      
 3.529411764705882e+00                       7.058823529411764e-01                      
 2.352941176470588e+00                      0.0000000000000000e+00                      
 1.647058823529412e+00                       1.411764705882353e+00                      
 4.705882352941176e-01                       2.117647058823529e+00                      
 2.352941176470588e+00                       7.058823529411764e-01                      
 9.411764705882353e-01                       2.117647058823529e+00                      
 1.882352941176471e+00                       3.294117647058823e+00                      
4.0000000000000000e+00                       1.176470588235294e+00                      
 7.058823529411764e-01                       2.352941176470588e+00                      
 4.705882352941176e-01                       1.176470588235294e+00                      
 2.588235294117647e+00                       7.058823529411764e-01                      
 3.294117647058823e+00                       1.882352941176471e+00                      
 1.647058823529412e+00                      0.0000000000000000e+00                      
 7.058823529411764e-01                       2.588235294117647e+00                      
0.0000000000000000e+00                       2.117647058823529e+00                      
 3.764705882352941e+00                       9.411764705882353e-01                      
 1.647058823529412e+00                       2.823529411764706e+00                      
 4.705882352941176e-01                       2.352941176470588e+00                      
4.0000000000000000e+00                      0.0000000000000000e+00                      
 4.705882352941176e-01                       3.764705882352941e+00                      
 4.705882352941176e-01                       1.647058823529412e+00                      
 3.294117647058823e+00                       2.352941176470588e-01                      
 1.882352941176471e+00                       7.058823529411764e-01                      
 1.882352941176471e+00                       4.705882352941176e-01                      
 3.294117647058823e+00                       2.352941176470588e+00                      
 7.058823529411764e-01                       3.529411764705882e+00                      
 3.529411764705882e+00                       1.882352941176471e+00                      
 1.882352941176471e+00                       1.882352941176471e+00                      
 2.352941176470588e+00                       3.294117647058823e+00                      
 3.294117647058823e+00                       2.823529411764706e+00                      
 1.882352941176471e+00                       1.176470588235294e+00                      
4.0000000000000000e+00                       4.705882352941176e-01                      
 2.588235294117647e+00                       1.647058823529412e+00                      
 1.647058823529412e+00                       3.764705882352941e+00                      
 3.294117647058823e+00                       3.529411764705882e+00                      
 3.529411764705882e+00                       1.176470588235294e+00                      
 2.352941176470588e-01                       3.529411764705882e+00                      
 2.352941176470588e+00                       1.411764705882353e+00                      
 3.529411764705882e+00                       3.294117647058823e+00                      
 3.058823529411764e+00                       4.705882352941176e-01                      
 2.823529411764706e+00                       2.823529411764706e+00                      
 3.058823529411764e+00                       1.411764705882353e+00                      
0.0000000000000000e+00                       1.411764705882353e+00                      
 2.823529411764706e+00                      0.0000000000000000e+00                      
 3.529411764705882e+00                       2.352941176470588e+00                      
 2.117647058823529e+00                       3.294117647058823e+00                      
 1.882352941176471e+00                       2.352941176470588e-01                      
4.0000000000000000e+00                       3.294117647058823e+00                      
 1.882352941176471e+00                      0.0000000000000000e+00                      
 3.529411764705882e+00                       3.529411764705882e+00                      
 3.294117647058823e+00                       2.117647058823529e+00                      
 2.588235294117647e+00                       2.352941176470588e-01                      
 3.058823529411764e+00                       3.764705882352941e+00                      
 2.823529411764706e+00                       1.176470588235294e+00                      
 7.058823529411764e-01                       2.823529411764706e+00                      
 3.529411764705882e+00                       2.352941176470588e-01                      
 2.352941176470588e-01                       2.823529411764706e+00                      
 2.352941176470588e-01                       1.882352941176471e+00                      
 3.058823529411764e+00                       3.058823529411764e+00                      
 2.823529411764706e+00                       1.882352941176471e+00                      
 1.176470588235294e+00                       4.705882352941176e-01                      
 3.058823529411764e+00                      4.0000000000000000e+00                      
 1.647058823529412e+00                       2.352941176470588e+00                      
 1.176470588235294e+00                       2.352941176470588e-01                      
 7.058823529411764e-01                       1.882352941176471e+00                      
0.0000000000000000e+00                       7.058823529411764e-01                      
 9.411764705882353e-01                       1.647058823529412e+00                      
 3.294117647058823e+00                       3.058823529411764e+00                      
 4.705882352941176e-01                       1.882352941176471e+00                      
 1.647058823529412e+00                       4.705882352941176e-01                      
 9.411764705882353e-01                       2.588235294117647e+00                      
 2.352941176470588e-01                       3.294117647058823e+00                      
 7.058823529411764e-01                      4.0000000000000000e+00                      
 2.823529411764706e+00                       2.117647058823529e+00                      
 3.294117647058823e+00                       1.176470588235294e+00                      
 3.058823529411764e+00                       2.117647058823529e+00                      
 2.352941176470588e-01                      0.0000000000000000e+00                      
 2.352941176470588e+00                       3.058823529411764e+00                      
 9.411764705882353e-01                       2.352941176470588e-01                      
 2.823529411764706e+00                       2.352941176470588e+00                      
 4.705882352941176e-01                       4.705882352941176e-01                      
 3.294117647058823e+00                       2.588235294117647e+00                      
 3.058823529411764e+00                       1.176470588235294e+00                      
 1.176470588235294e+00                       2.352941176470588e+00                      
 1.647058823529412e+00                       3.058823529411764e+00                      
 1.411764705882353e+00                       2.588235294117647e+00                      
 1.647058823529412e+00                       2.352941176470588e-01                      
 1.176470588235294e+00                      0.0000000000000000e+00                      
 2.352941176470588e-01                       1.647058823529412e+00                      
 9.411764705882353e-01                       2.352941176470588e+00                      
 2.823529411764706e+00                      4.0000000000000000e+00                      
 1.176470588235294e+00                       3.294117647058823e+00                      
 2.588235294117647e+00                       3.764705882352941e+00                      
 1.647058823529412e+00                       9.411764705882353e-01                      
 2.352941176470588e+00                       3.764705882352941e+00                      
 1.411764705882353e+00                       7.058823529411764e-01                      
 2.117647058823529e+00                       3.058823529411764e+00                      
 2.117647058823529e+00                       1.647058823529412e+00                      
0.0000000000000000e+00                       9.411764705882353e-01                      
 2.588235294117647e+00                       2.352941176470588e+00                      
 3.764705882352941e+00                       2.117647058823529e+00                      
4.0000000000000000e+00                       1.882352941176471e+00                      
0.0000000000000000e+00                       1.647058823529412e+00                      
 2.352941176470588e+00                       1.882352941176471e+00                      
 7.058823529411764e-01                       2.352941176470588e-01                      
0.0000000000000000e+00                       2.352941176470588e-01                      
 3.058823529411764e+00                       1.647058823529412e+00                      
 2.352941176470588e+00                       2.117647058823529e+00                      
 2.588235294117647e+00                       3.529411764705882e+00                      
 1.411764705882353e+00                       2.823529411764706e+00                      
 2.352941176470588e-01                       9.411764705882353e-01                      
 1.176470588235294e+00                       1.411764705882353e+00                      
 3.529411764705882e+00                      0.0000000000000000e+00                      
 2.352941176470588e+00                       1.647058823529412e+00                      
 1.176470588235294e+00                      4.0000000000000000e+00                      
 3.529411764705882e+00                       1.647058823529412e+00                      
 1.411764705882353e+00                       3.294117647058823e+00                      
 4.705882352941176e-01                       7.058823529411764e-01                      
4.0000000000000000e+00                       2.117647058823529e+00                      
 7.058823529411764e-01                       1.647058823529412e+00                      
 2.588235294117647e+00                      0.0000000000000000e+00                      
 1.411764705882353e+00                       1.647058823529412e+00                      
 1.647058823529412e+00                       2.588235294117647e+00                      
 2.588235294117647e+00                      4.0000000000000000e+00                      
 4.705882352941176e-01                       2.352941176470588e-01                      
 7.058823529411764e-01                       3.058823529411764e+00                      
 4.705882352941176e-01                      0.0000000000000000e+00                      
 2.117647058823529e+00                       3.529411764705882e+00                      
 1.411764705882353e+00                       3.058823529411764e+00                      
 9.411764705882353e-01                       4.705882352941176e-01                      
 2.352941176470588e+00                       4.705882352941176e-01                      
 9.411764705882353e-01                      0.0000000000000000e+00                      
 1.882352941176471e+00                       2.823529411764706e+00                      
 2.352941176470588e+00                       2.823529411764706e+00                      
 1.647058823529412e+00                      4.0000000000000000e+00                      
4.0000000000000000e+00                       2.352941176470588e+00                      
4.0000000000000000e+00                       1.411764705882353e+00                      
 2.352941176470588e-01                       3.764705882352941e+00                      
 3.529411764705882e+00                       2.823529411764706e+00                      
 1.411764705882353e+00                       2.117647058823529e+00                      
 1.882352941176471e+00                       2.117647058823529e+00                      
 3.529411764705882e+00                       2.117647058823529e+00                      
 9.411764705882353e-01                       1.411764705882353e+00                      
 2.823529411764706e+00                       3.294117647058823e+00                      
 1.882352941176471e+00                       3.529411764705882e+00                      
 7.058823529411764e-01                       1.411764705882353e+00                      
 2.352941176470588e-01                       4.705882352941176e-01                      
 1.411764705882353e+00                       9.411764705882353e-01                      
 1.176470588235294e+00                       9.411764705882353e-01                      
 2.117647058823529e+00                       7.058823529411764e-01                      
0.0000000000000000e+00                       3.294117647058823e+00                      
0.0000000000000000e+00                       3.058823529411764e+00                      
 2.352941176470588e-01                       2.352941176470588e+00                      
 9.411764705882353e-01                       2.823529411764706e+00                      
 3.294117647058823e+00                       3.294117647058823e+00                      
4.0000000000000000e+00                       1.647058823529412e+00                      
 2.588235294117647e+00                       2.117647058823529e+00                      
 4.705882352941176e-01                       3.294117647058823e+00                      
 2.352941176470588e-01                      4.0000000000000000e+00                      
 2.352941176470588e-01                       3.058823529411764e+00                      
 2.352941176470588e+00                       2.352941176470588e-01                      
 2.823529411764706e+00                       4.705882352941176e-01                      
 3.764705882352941e+00                       2.352941176470588e+00                      
 1.411764705882353e+00                       3.529411764705882e+00                      
 7.058823529411764e-01                      0.0000000000000000e+00                      
 3.764705882352941e+00                       2.588235294117647e+00                      
 2.352941176470588e+00                      4.0000000000000000e+00                      
 2.117647058823529e+00                       3.764705882352941e+00                      
 2.588235294117647e+00                       2.823529411764706e+00                      
 1.882352941176471e+00                       2.588235294117647e+00                      
 9.411764705882353e-01                       9.411764705882353e-01                      
 3.764705882352941e+00                       7.058823529411764e-01                      
 2.117647058823529e+00                       4.705882352941176e-01                      
 1.411764705882353e+00                       2.352941176470588e-01                      
 2.823529411764706e+00                       3.764705882352941e+00                      
 2.352941176470588e-01                       1.411764705882353e+00                      
 1.176470588235294e+00                       1.647058823529412e+00                      
 7.058823529411764e-01                       2.117647058823529e+00                      
 1.647058823529412e+00                       3.294117647058823e+00                      
4.0000000000000000e+00                       3.764705882352941e+00                      
  3.57265322436689e-01                      
  3.23378908366537e-01                      
  3.20534890926324e-02                      
  1.48968998630810e-01                      
  2.29424071460729e-01                      
 6.478339510844089e-01                      
  1.11145672939984e+00                      
  1.05159515011270e+00                      
  1.62680872194827e-02                      
 5.975443486435095e-02                      
  4.14867700199184e-01                      
 1.254756760985199e-01                      
 3.306201242146434e-01                      
  3.19817993044988e-01                      
 2.314596877973890e+00                      
  1.21040568307059e-01                      
 1.588459930001575e+00                      
 2.725242287204872e+00                      
  2.84078331205684e+00                      
 2.520657026954036e-01                      
  4.12358966808088e-02                      
  1.51463885645731e-01                      
  2.67152930116154e-01                      
  4.45827449683421e-01                      
  1.05159515011270e+00                      
  1.09617921588323e+00                      
 3.862622141945627e+00                      
  8.68294486139802e-02                      
  1.58845993000157e+00                      
  3.90562932311031e+00                      
 2.406058334892973e+00                      
  4.80425647927429e-01                      
3.6748755737723102e+00                      
