  -9.95883   -1.65591    3.14168   0.217564    9.14503    6.33849    2.14381    4.35754    9.46797    8.45019   -7.93131 -0.0324731   -4.67894   -5.29519   0.837081   0.935777
  8.04526 -0.319301   -8.3613  -4.27116   -5.3045  -5.45954   7.87959  -6.63799    9.0275   1.86158   4.45261  -1.90399  -1.51431   2.54772   4.62875  0.935777
-5.00725  6.78669  9.66816 -5.28195 -3.42411 -3.41069  7.83557  7.43954  0.85933  8.19855 -8.10773  1.83183  3.83292 -1.54598 -5.16867 0.935777
 0.672691  -8.31164   -7.4152  -2.65846   9.41953   6.99553   3.90888  -8.10961  -2.32022   4.77221   4.57859 -0.669873   4.65335 -0.412025 0.0825274  0.935777
-6.30078 -7.28967 -1.24918 -3.15349  9.96467   -6.131  1.36537 -1.49029  9.19214  3.92845  8.68897  7.41086  -2.3956   1.5427  6.66123 0.935777
-0.158797   9.05126  -3.81124  -7.04794 0.0158661  -1.05137  -6.35475   9.31747   7.86216  -7.62245  -6.77043   -7.7726   6.69812  -7.32724   5.05949  0.935777
-1.17803 -7.52645 -3.54017   1.8188  2.72906  9.22031 -9.72207 -9.72352 -5.82421  6.69783  3.98371  8.59886 -7.07688 -6.68557   8.1171 0.935777
  8.19076   1.73443  -5.06025  -5.23807   1.79882   5.52842  0.150913 -0.670181  -4.93355   6.43267   1.37108   4.44187  -5.94389  -4.40265   4.74811  0.935777
 6.54916  7.19542 -8.12914 -6.08131  9.38421  7.85498  -6.7417 -2.74261  3.09377  9.88147  -2.6565 -7.23263  9.33666 -9.29519 -6.72703 0.935777
 3.10477 -6.50523   9.2419 -6.40353 -9.85833  -8.3198  -3.4462 -2.30209 -7.29521  -8.4057 -6.43591 -6.57541  3.10752 -5.29122  8.13693 0.935777
 -4.27953  -3.77654  -5.32641 -0.688355 0.0567543   6.47612  -8.40419 -0.509626  -8.28982   9.39218   4.69974   8.02711  -9.64803  -8.75003  -8.45822  0.935777
   7.03809   -4.26869   -5.09213    4.16963    3.38044    4.89469 -0.0891797    3.95594   -2.54661    -5.4074    -8.6514    4.15315   -7.08355   -6.97515   -3.64532   0.935777
   3.6391    6.0826   6.13165   2.12544  -8.40788   1.59196  -3.93242  -5.56574  -6.08996   3.49336  -8.45551   5.16952  -6.55829 0.0128117   0.15724  0.933763
-6.73198 -2.74093 -8.49988 -8.25388 -3.14321  5.97361 -1.77238 -2.32231 -8.03843  2.11462 -1.41827  3.94072 -7.00866  6.59886  6.29107 0.935777
  8.95393  -5.18522  -1.52482  -7.84785  -2.82695   4.63663   5.65322 -0.339962  -7.72328  0.801572   6.19743  -7.03815  -1.07899   2.36144    2.0142  -3.82063
 5.41918 -7.32647  7.77289 -2.70942 -7.69054 -2.18862  1.90533  4.89059  3.08856  8.27769  2.67688 -4.63132 -4.48681  8.97043 -9.01146 0.935777
 -5.86527   -1.7852  -7.19258  -2.66405  -1.30813   2.18353  -1.09124  -4.46225   3.92274   1.88118 -0.585691    9.7732  -8.13997   1.04512  -1.39673  0.935777
 9.92309  9.69133 -6.55023 -7.38535 -3.84259 -1.22813  7.37718 0.664141 -9.29007  5.35335 0.266988  3.29207 -3.18702  7.00407 -5.80025 0.935777
-2.67449  0.62173   1.0805 -5.12356  6.44363  6.23699  2.23214 -7.00088  9.69207 -6.74608  9.39173   4.8785 -4.65178  3.93498 -5.39292 0.935777
 -9.74678 -0.128316  0.689042    5.5057   3.05336   5.47783  -1.36363  -4.39474  -9.26036   2.38225  -3.94147   4.57025  -9.98841   7.04199   1.08979  -6.73853
 -3.26387 -0.309706  -3.99992  -7.97429  -7.12407  -7.06596   8.81624   -3.6696  0.879527   8.07923  -2.57498  -3.11074   4.21274  -3.95079  -3.30345  0.935777
 1.89605 0.153295  8.55017  7.78528  3.82336 -4.27055 -5.77517 -4.08852  -7.2796   2.1178  8.95761   2.1402 -2.81021 -5.02314  4.10562 0.935777
-0.161222  -9.43642   1.75043   4.87818  -7.62867  -1.89129  -1.93746   8.96501 -0.332144  -1.57248  -1.99831   4.57559   -9.6164   1.39455   8.60426  0.935777
-0.837861   4.02761    1.3853   5.14592  0.497647  -7.18325  -2.56801   9.06692  -2.38324  -3.07638  -8.13741  -3.14354   5.00434  -9.02764    7.6609  0.935777
-2.01723  3.79251  -9.4921 -6.22978  9.45446 -0.13867  3.43729  9.79611  4.78719  8.81346  6.39613 -0.24189 -2.34142  -4.9143 -7.93359 0.935777
 6.40197  -4.2972  3.99013 -1.31854  7.58972  8.06593  6.37147 0.602848  3.59283  2.86295  3.65286 -5.99618 -0.26705  5.02778  9.59118 0.935777
-2.47548   9.6685 -4.75651 -8.38233 -9.52225  2.03763  5.79545  2.52469  -3.2569  2.57368 -9.81659   8.0406 -4.70898  3.82413 -7.71775 0.935777
 -8.62807  0.773509   7.74126 -0.802286   7.57428  0.684773   6.69431   7.21942   6.68675   9.70344  -7.03867   9.54007   5.52155   -8.9099   -0.6333  0.935777
 -5.08838  -4.64081   4.87731   -8.4386   8.89833 -0.639444  -7.61895  -5.01976  -9.37541   4.73801  -6.68428   6.79571   -7.1893  -7.99797  -9.54836  0.935777
  0.637127 -0.0873095    7.79433    6.01959    4.85136   -2.44094    3.00368   -2.00521   -5.32852    9.74934   -4.09094  -0.462085    5.61775  -0.427358    4.08288   0.935777
-1.30254  3.85181 -4.57544  -1.9024  9.54826 -7.41668  2.54082 -5.37335  7.98428  3.41689 -6.64957   7.1271 -8.86798 -8.17354  7.12681 0.935777
  -9.64969    3.50294   0.126148    6.47306  -0.965338    8.45451   0.429715   -5.42522   -3.97386    8.79059   -5.02086   -7.45689   -4.95942 -0.0556426    9.17691   0.935777
-4.28075  5.70166  4.03096 -2.09335  2.42465 -2.30121 0.765988 -5.19686 -3.62843 -9.14324 -9.96383  2.05564 -8.62347   2.0679 -5.65796 0.935777
   6.52473  -0.261953 -0.0576718   -2.51405    4.61615   -4.71815    3.13206   -3.88273    2.22327      1.927   -7.54368   -2.05513   -2.78622   -2.94022   -3.16763   0.935777
-6.11071  3.19552  2.10874  5.70844 -5.14797  1.88014 -8.87542 -1.03799 -7.78998 -4.45803  2.51923  5.04707 -4.63393 -8.74968   6.7684 0.935777
 9.05316  9.37829 -1.38464 -6.57723 -1.10335  4.43415 0.293151 -9.63139  9.50375  5.07273  7.57944  4.13546  -6.8881 -7.79708 -8.12013 0.935777
-6.34796  3.43968 -2.17965 0.148705  9.05934 -6.52377 -6.16397  7.14276 -5.97777  9.97145 -5.55389 -1.91978 -6.90004 -2.87496 -3.60735 0.935777
  -7.178 -9.41035 0.175018  6.06439 -9.77524 -9.47891  4.68737  5.30876 0.961041  8.64727 -1.43622 -5.73258 -5.90695 0.280424  8.67335 -1.49643
 -9.51032  0.578037  -2.71643  -9.46386  -2.39564  -1.01783  -6.53656  -4.28766  -5.26577  -8.25169 -0.380174  -5.55894   3.69797   5.49776  -3.09063   17.9273
  5.68285   1.04081   7.62756  -6.20023  -6.61561  -6.45336  -9.63155  -5.04029   7.58521   7.03829    8.5056  -1.41522 -0.609375  -8.19025   3.61428  0.935777
 4.46822 0.995665  9.13055 -2.70693 -2.40936  4.16699 -9.25825 -1.56633 -2.78994 -5.14445  -8.9221 0.631559  6.24623 -9.35346 -6.12915 0.935777
 -8.25376   3.35715  -7.15949  -5.33556  -2.85161  -8.45502 -0.850091  -1.78834  -5.97108   4.73753  -2.09909   2.84806  -7.89707  0.156183  -2.96658   1.39911
-0.39977  2.56984  1.50506 -1.15788   -7.759  5.07327 -7.95926 -2.45993 -2.72318 0.104062  -5.0572  4.98445 -3.50302 -4.83852  2.23645 0.935777
 6.06576  1.80872 -8.95107  8.21565  5.32221 -1.34343  8.26678 -1.41525  -6.9281 -1.90329  8.23849 0.350736 -8.07349 -7.67542  8.69969 0.935777
   -6.70971      6.9166    -7.73664    -1.83279     5.02989     3.20427    -2.56249    -6.80159    0.911713 0.000223785     9.07174     3.05377    -3.64835    -1.41128    -1.26668    0.935777
  7.6474   8.3574   9.9775  -1.5175  6.95966 -2.77015 -5.17448 -3.63967  8.22465 -3.96576 -5.50769  2.31035 -1.84442 -0.78037  2.68214 0.935777
 -7.33723  0.619455   0.51242   6.14359   2.95078   -4.8849  0.358096  -9.84667   2.07467   7.68835  -5.01235  -9.74895    3.7775 -0.641611   4.89995  0.935777
  -2.36383   -2.15593    8.86016    -7.3276   -3.05239 0.00911374   -5.91109   -5.83445   -8.05017    1.74174    3.35267    7.06228   -9.02069   -2.03761    8.73778   0.935777
 -5.27896  -2.89853    8.3626   2.48332   2.46372  -2.19592  -5.88526   -2.6872     1.826   7.60039   3.78685   7.01238 -0.361771  -6.43898  -3.34594  0.935777
-3.26084   4.5508 -6.81648 -1.36701   7.3644 -2.45381  0.29153 -1.60566 -8.54696 -2.44405  7.53593  3.88417 -6.55082 -8.82137  2.24614 0.935777
 0.472642   2.94603   -8.1364  -5.68566  -8.33701   5.24958  -6.67999  -4.90371    8.5047  -8.87037    6.6014  -2.18222  -1.61953 -0.649764  -6.50263  0.935777
-1.31595  1.53344  1.75559  -1.8336  5.84732 -4.32229 -9.34304  -4.9867  9.86564  9.71686  8.19135 0.724129 -2.30859  7.96732 -5.65931 0.935777
 2.45461 0.186752  3.99694  9.18087 -9.87376 -3.53801 0.941006 -3.51398  3.25772  1.62078 -0.54106 -3.87551 -4.42557 -9.39646  7.84071 0.935777
  9.48981  -5.63899   6.92282   2.60309    4.9423  -1.82541    -1.068 -0.254449   7.99381   4.02031   8.11493  -2.24351  -6.13552  -2.90898  -7.61905  0.935777
-3.50334 -7.36077 -8.70395  8.89789  -3.3791  2.99218  5.51768  6.04507  1.91091  7.45871  5.13908  2.96232 -3.81661 -8.46884 -1.22374 0.935777
   7.91514 -0.0576783    6.10873   -6.40241  -0.998318   -3.84811    -7.9111   -5.03029    4.33337    1.40707    6.78034   -2.87217   -2.09457    -5.0203    9.64186   0.935777
 2.79442  2.07241 -3.48053  6.11151 -4.82098  5.07491 0.520722 -3.00105  7.86853  9.22632 -1.22768  1.67224  3.09491  4.74961 -4.11514  20.4811
 -1.50123  0.379545  -8.96553  -4.90191  -2.98306   6.79461   -2.3827 -0.457704  0.109611   3.19161  -7.35564   7.53253   5.87609  0.680756  0.250154  0.765484
 1.12153 -9.79746  5.16374 -1.10452 -2.06986 -7.11597  5.84265  4.95418  3.74624  4.98834  1.21626  9.91786  -1.6283 -7.88322 0.417845 0.935777
 6.56165  3.95249 -4.61235 -1.33426  6.00475  7.81196  5.61119 -7.52045 -5.46126 -7.77174  4.78333 -3.13953 -8.49292  5.47208 -1.51174  9.20815
   6.2149   -5.2162  -3.98795   7.17732   9.97901  -5.57151   2.80084  -6.03397  -6.64212  -6.69512  0.487971    9.9945  -5.13182   0.26326 -0.279903  0.935777
-6.92013  9.61502 -7.34773 -6.39821  5.13375 -1.69142 -6.71221 -8.72923  5.16259 -9.84334 -4.01039  1.69805 -6.92166  3.30399 -2.28571 0.935777
 0.73643  2.75869  7.64734 -2.20797 -5.98954  1.36891  -3.4598  7.59459 -2.46498  3.66062  4.82693   7.5383 -4.38118 -7.20633 -7.75099 0.935777
   2.55961   -7.48227    -1.2887   0.859639   0.364374   -5.67063    8.32302    -7.2208    -3.0599   -2.08347   -7.23895   -9.93276 -0.0366027   -0.07444  0.0219997   0.935777
 3.63066 -9.28373 -4.28141  7.99046 -8.48171 -6.57687 0.645235  5.19258  2.62006 -1.55938  2.89329  2.58108 -9.39823   7.8353  3.73061 0.935777
  9.36768   9.90448   6.29123  -4.53603  -2.31815 -0.208821  -3.31258  -1.26314    3.8101  -2.20602 -0.910777   -6.5216   6.49272  0.497229   4.46582  -1.28476
 9.82086  7.15475 -8.70681  5.75584 -8.77703  -3.0638  7.24087  -6.3483 -8.16033 -5.16328 -9.21933 0.533173   2.3729 -1.91462  0.48278 0.935777
 -8.78343  -4.09781  -9.23942   1.29483  -7.32682  0.599842   3.26816  -7.13846 0.0896451   1.31773   3.42475  -5.85361   8.30787   6.21677  -1.08125   7.65766
  4.97105   5.58961 0.0396018  -7.28433  -2.75198   -4.2899   8.01208  -7.86443   2.21768   -4.6379   3.06933  -7.83418  -9.59622  -4.22538   4.45095  0.935777
 2.86669 -4.75825  5.01915  2.54032  3.70699  8.25947   8.6388  1.50237  8.97372 -9.50312 -5.45119 -4.99184  4.95132  -7.2424  5.89439 0.935777
 6.76837  -7.6516  7.98241 -2.82617  4.02304 -4.26142 -9.76512 -7.50439  4.33507 -5.89752 -3.89681  4.78974 -4.70454  7.53641 -6.40634 0.935777
 0.225288 -0.814775   -8.8293  -2.19377   0.62889  -7.87923  -1.28082  -8.55802   9.58021   3.44098  -2.66772  -9.10738  -7.86718  -8.73342  -3.29039  0.935777
 -7.16325  -7.49077   6.83199   9.16232  -9.84039   6.38296   9.63582   4.66207   -3.4626   -2.5137   7.27846  0.155168 0.0269308   -0.7472  0.571314  0.935777
  6.82066   9.91292   2.90947  -7.69872  -5.89133  -8.10441 -0.401171   7.30397   2.87972   2.32964  -7.31108 -0.595172  -7.26145   -4.9981  -9.76545  0.935777
 -6.34243   2.89762   5.71568   3.42084 -0.471629  -1.16346   5.10893    9.4111  -8.58279   3.03842 -0.727559  0.617167  -5.13383  -1.43269  -6.48716  0.935777
 5.92083  7.17512 -4.32054 -4.67517 -8.86011  1.76601  6.13587  7.08512 0.165979 -8.97745 -8.33097  3.46694  -7.1741 -6.14283  1.39603 0.935777
 6.37406  2.01547 -7.54476  7.29956  -9.2079 -1.68967 -7.25765 -8.19089  4.97461 -1.24399 -7.31681 -7.09522 -7.89919  3.03186 -1.25559  4.74254
-4.49325 -4.76734 -2.85284  0.94256 -2.91432  -6.3738  7.43249  4.64648  3.24627 -4.04452  2.06262  2.19161 -5.67181 -6.35363  7.79183 0.935777
  3.31175   4.34509   5.55379 -0.167271  -3.29388   3.06875  -8.60102  -1.12163   3.71965  0.693768  -5.94663  -8.64868   2.58187  -5.78953  -6.09883  0.935777
-7.66354  3.57729  9.26418 -3.66696 -2.50685 -5.74189 -1.97708  8.41905  4.06158 -4.81562 -2.61805 -8.74975  4.81308 -3.22155  2.59913 0.935777
-5.97532  9.53074  2.19691  4.02458 -9.26239 -7.32296 -7.60946  9.99027  -9.6919 -3.26441  9.11512   8.0465 -1.30795 -4.11431  3.67437 0.935777
 9.22778  6.84503 -3.18715  -6.9574  2.07433  3.94513 0.562678 -2.54018  2.26809 -4.51622 -1.02252  1.08514  1.33475 -1.90681 -5.28104 0.935777
-7.44382  3.63822 -7.26885 -3.98486  5.13968 -9.49761  1.79511  6.40128 -6.62362   2.4543  3.04061  2.44045 -8.50597  3.72164 -9.92506 0.935777
  7.08023   1.91366 -0.120499   8.47954   -9.9888  -5.45957  -4.41525  -4.26258  -7.55068   4.57002   7.20175   -2.7141  -9.88327   4.85821   5.34347  0.935777
  8.97889   3.29518  -8.37862   5.44987  -4.11752  -4.81667 -0.468388  -9.60327   -2.1978   -5.9254  -7.06216  -2.94798  -7.23601  -6.74761  -4.09374  0.935777
-1.49874 -1.26444  1.66659 -5.90246  2.40226  -5.0588   4.1352 -2.56985 -8.70061 -9.39348 -8.94478  7.75477 -3.23843 -7.54045 -9.67833 0.935777
-6.66549 -5.07445 -1.24592 0.848748  3.66257  9.31456  4.59362  7.80621  4.33475 -6.59929 -6.81536  2.91478  9.79758 -4.07525  5.76446 0.935777
 8.83745   5.9899 -2.65826 -5.41648 -9.78848  1.77318 -1.62382   5.8485 0.501521 -3.11837  8.06004  5.53076 -8.56306  7.77471 -4.17612 0.935777
 -7.04413   9.83025   1.07987   4.24581  -2.96502  -6.99401   8.56595  -2.88136   4.93659  -9.23756   6.57122  -1.14844   4.98685  0.155314 0.0778076  0.923693
-0.28636  3.32954  -8.4408  6.28571  6.69936  9.71455 -6.61467 -2.58821  8.99274 0.876168 -8.35036  5.57475  1.07923  4.61185 -3.66171   17.823
 -2.38125  -7.81684  -8.16443  -3.21329 -0.750823 -0.137846   7.28339  -8.95834  -7.49319   6.00804  -2.67559  -9.89401  -2.06711  -7.79632  -4.21966  0.935777
 -6.69457   7.54982  -6.50956   8.88649   5.91312  -1.26664 0.0668153  -7.94927  -7.73018   4.50514   5.68249  -1.08806  -8.82019   2.33961   3.81816  0.935777
-6.14323   1.9401  7.78072  9.67474  -2.3808   6.3931  2.06708  4.50508  1.81167  -1.0139   -1.165  4.22354 -5.53869  -9.7458  2.83762 0.935777
 0.955391  -7.13518  -8.13002  0.292686   7.87468   7.94406    5.5419   3.49932 -0.958319   5.77198   6.52614  -3.02593   7.43162  -7.80985  -5.01757  0.935777
 8.04933 -4.07917  4.49912 -6.72909  7.34846 -32.6632  0.41365 -28.5619   8.1345 -223.692  1.71875 -464.225 0.734459 -422.711 -2.40677 0.935777
 -1.93581  -5.10655  -6.95578  -2.98889   9.33563  -6.47139  -6.63805 -0.176814   4.16639   7.98518  -4.72151   0.32617   6.07145  -7.56641   -4.3402  0.935777
 2.83248   1.2987 -8.72014  7.81847 -3.95176  1.44173  6.82122 -2.50796 -2.06693 -8.64195  1.66542 -3.71443  9.08759 -6.88382 -1.64525 0.935777
 6.55692  5.17307  9.29191 -9.35917 -8.68969 -5.63817 -3.44571  9.98576 -1.65796  8.95051 -1.85235  3.28562 -3.54334 -9.44966 0.173584 0.935777
  -4.86285   -9.30681   -6.61774    -0.8324    6.71828    6.06258    4.89276    3.47182   -8.82779    3.71073   -9.34823    2.18894 -0.0486817   -3.13176   -4.36411   0.935777
-7.80101  3.29548 -9.86415  5.08583  2.94636  9.79843  4.10743  2.24069 -7.16346  2.82941 -1.80386  5.55378  0.28892 -7.26155  8.98504 0.935777
  8.98409  -6.61774   8.94641  -4.64357  -4.59692 -0.444248  -5.10138  -9.79722  -4.22069  -6.08911   4.12208   7.80167  -9.65427  -6.74032   4.24192  0.935777
0.761517 -2.22786  3.60925 -6.67514 0.346366  -8.7247  -3.9823 -6.27656   3.1325 -7.03956  7.08197 -3.65039  3.58376 -9.27753 -6.23032 0.935777
  2.32046  -8.75534   2.88336 -0.136816   9.28207   5.02035   0.74026  -5.78363   6.85221  -6.57995      8.79   3.99252  -3.34425  -4.48452  -5.62289  0.935777
-4.89772  4.96819  7.39896 -4.89999   6.8697 -2.61515   8.5183  5.04192  5.39196 -8.12094 -1.87257 -2.10832 -5.23654 -4.21775 -7.16515 0.935777
 -8.4933  3.64437 -1.04685   9.3854 -6.06153  9.84153 -6.38224 -3.50928 -2.01555 0.264615   -4.968 -1.42375 -2.02353 -3.82172  1.63877 0.935777
  5.37205   8.06115   5.78102  -8.56683   7.42032  -2.06259   7.27309   4.77266    3.5812   2.82012  -7.56342    1.3647    -6.674   2.80621 -0.236506   1.59946
0.851422 -9.50438 -3.04395  5.82361 -7.83716  5.11853  3.65459  8.93627 -5.29397 -7.61598  7.58509 -3.94201 -7.68871 -5.10868  2.48045 0.935777
  -7.69096 -0.0563109    5.74987    9.90878   -9.22685    1.64074    9.88703   -2.47273   -8.09328    4.43819   -6.82677     3.7319    -3.2778    1.88234    5.36256   -9.15836
 5.89442  8.69595 -7.89835  1.66455 -5.60183 -8.06868 -3.95429  9.01552  4.80813  2.97782  1.93269 -6.21242 -3.81377  1.39561  8.04234 0.935777
 3.69848 -3.27824  6.12086  1.38499  7.07857 -19.9435  0.58479 -16.2218    5.576 -113.737  2.89988 -440.822  5.99806 -3350.52 -6.80605 0.935777
 7.21482 -5.59574  4.26551  8.94821 -5.27259 -7.32273  8.74965 -6.47331 -3.33928 -7.56854  4.29455  8.50199 -6.05894 -3.53483 -7.81401 0.935777
  3.27087  0.310412 -0.819436  -2.42262  -3.27249 -0.183851   -6.6691 -0.270644   3.29209   6.09792   1.81746  -5.80866  -8.16299 -0.144633  0.851359  0.935777
-7.70561 -7.19741  4.16863 -7.74434 0.838704 -4.17941 -8.44119 -3.95095 -1.97386 -6.08461 -9.65665 -7.09738 0.883621 -4.36763  -1.1618 0.935777
-3.02763  9.31386 -4.36096  9.65451  4.23834  6.02462  6.66773 -8.99056 -4.82828  9.62416 -2.93977  -6.8982  5.90947 -1.34298  3.99667 0.935777
  5.54964 0.0899999   3.27781  -2.48276 -0.952803  -2.01502   5.50296  -9.06847  -6.61138  -8.49464  -6.68447  -6.50246  -5.08305  -6.14456  -9.33299  0.935777
 8.03935 -2.99912 -8.47348 -9.41017 -9.56744  0.16948  1.94956  5.59924 -4.42657 -9.98327   6.7513  4.70593  -2.9946 -7.13578  3.26631 0.935777
 -6.24041   4.99008   -2.5009   7.39294 -0.816127    8.1195  -2.94818   5.70066   7.05205  -2.25352  -6.66812  -8.92429 -0.867377  -8.62834  -3.32701  0.935777
 -1.07515   2.54002   8.38766 -0.792355  -2.88744   6.57507   1.42475   2.76727   7.75337   9.59349  -6.65968  -8.04875  -7.34151  -9.41815   4.33028  0.935777
  5.25755   3.61856  -8.69353   7.42874 -0.634727  -8.10206  -9.10292  -7.87769  -1.37024   4.16503   5.55401   9.97429  -9.62448   2.04516  0.260796  0.935777
-7.37602  8.16846 -3.05824 -5.80514  7.20557  3.89082 -2.96517  8.78822 -5.79943 -9.97171  9.97654  2.61983 -8.94262  9.41747  2.32702 0.935777
 -6.66307   0.14253  -9.72964   7.71934  -2.10067   4.11953  -2.92286   6.06667  -6.19305   9.72608   -1.7937 0.0270776  0.809481  0.496098   1.29321  0.265871
 5.43187  8.05777 -5.00643  4.93853 -9.78237 -4.82353 0.548424  3.95136  8.07085   6.7277  5.54953 -5.80264 -1.58932   8.4996 -5.70027 0.935777
0.680911 -5.45899 -5.15164  1.77235 -1.22154 -7.05131  4.81656  8.75087   5.1968  9.74561  9.20972 -9.82916 -9.92102 -6.50273 -7.25813 0.935777
 8.46772  7.93525  4.44149  2.61999 -8.78064  9.70575 -4.72462 0.554971  6.91085 -1.89486 -7.92323 -9.79017 -6.50031 -1.21896 -3.60223 0.935777
  4.37557 -0.583709  -5.48569  -3.94627  -1.58638  -9.04238 -0.545716  -7.78274  -7.61302  -4.20787  -1.77241   -1.9862 -0.460047  -9.56517    -6.775  0.935777
 5.82932  2.59438   2.5349  7.71911 -2.48328 -8.00017  4.42273 0.263448  9.43276  1.58892  6.61552 -5.75622 -7.96635 -2.37395  8.20728 0.935777
  5.53966  -1.04225  -2.53997 -0.165079  0.738866   4.60717   2.38066  -5.02217   6.76958   4.57407  -1.62312   5.16547   8.74293   -1.4581  0.114785  0.935777
  6.81544  -3.08205   6.20026  -7.17363  -2.66367   4.37011   5.45574   12.5263 -0.100904   3.17108   5.24814  -7.95422   2.83197    -8.241 -0.104242  0.935777
 -4.05924   2.05006   -1.7832 -0.511848 0.0557572  -3.82462   2.06455   6.88404   1.68862  -1.86334  -8.62568   4.92055  -5.47834   2.53922  -3.68991   10.3053
 8.84923  4.88343 -8.36907  2.05892  5.55539  1.14423 -9.26649 -9.17671  -3.6513 -3.42712 0.117394 0.276187 0.511324  3.74516 -5.05301  20.5737
  5.0316 -1.89162  7.48218  1.14461   7.2039 -7.05166  4.00574  9.02657 -9.18028  7.81009  2.84556   -7.651  9.88746 -9.45292  9.47589 0.935777
 7.81744 0.122193 0.421817 -1.14212  -7.1072   8.8693  2.62952  3.42028  1.80258  4.38116  2.95422 -3.49477 -8.07909 -3.82332 -9.23448 0.935777
 -2.85571   8.38103  -8.68505   9.76216   5.02344   8.92786 -0.795422   6.83919   7.72943  -2.00526   5.75688     6.998  -8.21692   9.46315  -2.55872  0.935777
-2.26031 -6.36379 -8.15975 -9.72921 -9.36568 -2.84515 -8.47749 0.734241 -3.00202  6.38936  8.70885 -1.88065  -6.8525  6.48166 -6.44219 0.935777
-0.772893   7.51917  0.600936   2.45218   9.88551   2.99903   9.35597   7.41105  -1.82305   6.57847  -6.35918  -3.00515  -5.24427    -7.203   4.78785  0.935777
 0.495143    6.8065   1.13138   5.18519  -4.29915  0.672821    1.8971   4.69257  -3.72355  -3.25679   8.42755  -9.49912   7.18744 -0.826149   4.13429  0.935777
  7.58992   -9.4992   9.55745   8.47518   1.24292   6.85913   -4.1037  -5.62752   9.35982   3.22029  -6.22416   8.27244  -9.00841    5.7282 -0.451916   3.52444
  3.08896  -7.17006   9.25671   1.48578   8.84573   5.07265     2.964  -5.99954  -1.06808  0.444803   3.70566  -6.33328 -0.892256  -6.64222   9.78887  0.935777
 -3.91971  -2.97057  -5.34141   5.24066 -0.727526   4.82112  -5.60032    7.7196  -2.42363  -5.44632   7.84964   1.74493  -7.90216  -1.13673   8.53965  0.935777
-0.238815  -2.48423   1.73757   1.28743   5.61492  -6.20586   1.65418   3.04609  -7.77952  -1.26856   1.60694  -3.24115   1.32066   -7.3739  -7.25277  0.935777
 1.05817 -3.32174 -4.94037 -9.32706  5.50704  5.90941 0.552253  3.78983  9.96914  6.25343  5.39188  5.05171 -9.17679   5.7775 -6.28538 0.935777
 3.26905  8.03773  9.92907 -6.78283  6.01406 -8.08987 -1.19765  2.02474  5.81046  9.35274 -9.84037 -3.43693  8.41448 -9.22452 -7.26697 0.935777
  -5.13752   -8.14902   -2.65337   0.410829    4.63634    4.39399   -7.46179   -4.76507 -0.0852881   0.525992   0.749453   -3.57406   -2.15945  0.0837935   -0.22365   0.954518
 -9.75563 -0.165432  -1.85146  -5.25674   9.84489  -4.71805   5.62348   5.15601 -0.774193   3.26153   8.73592  -3.83325   7.30058  -3.68889  -4.47089  0.935777
 -1.45369  -9.29837  -6.39814   7.08779  -9.76715  -1.41319   6.86622   6.74603   2.90143   4.54754  -7.90767  -4.72585 -0.640447  -6.99694  -1.78141  0.935777
