  7.21365  -6.50984   5.43382  -6.19116  -1.57756  -5.79901   3.12044  -8.36653  -5.15264  0.769286   2.56097  -9.18833  -4.87626 -0.534209   5.86249   1.36537   2.57526  -2.58041
   9.171 -4.40538  4.26881 -8.01089 -7.81379 -3.29542  3.48504  6.13809  1.41779 -3.00713  4.85334  9.39955 -4.25095 -8.61697 -2.61825  5.49973 -3.66847  21.1113
 6.01658 -6.32306  5.28414  2.50569  -1.8882 -9.40635 -3.60706  2.85026 -6.29711 -8.30465 -6.99964 -3.23383  2.65223  4.77236 -9.62439  -7.5661 -7.06494 0.935777
 6.25301  8.10364 -3.31199 -5.34054 -1.42292 -4.87129  5.27606 -3.67086 -8.28758  5.43438  5.12214  9.82052 -8.89268 -1.98532 -1.40949 -5.99852   2.3988 0.935777
  4.72849  -4.12191 -0.754214  -6.90588   9.24442    1.0786  -5.43466 -0.708983    3.9107  -1.81248   3.68776   4.39157  -0.77243  -1.11387   1.16187   6.33321 -0.721362   5.50431
  9.99966  -1.56588  -2.92742  -4.94584   3.75055   9.25731 -0.676903  -7.02528   2.24941  -2.52879   1.68338   9.00916  -7.12064   9.97313    4.6683  -5.54971  -5.23385  0.935777
  3.80055   9.49244 -0.803017   -0.5367  -0.31194   2.32358  -9.00542    4.6578  -6.09056  -7.36273   5.52307   7.46686   4.40833  -3.27342  -6.92014   1.89125   6.88106  0.935777
 3.93786  4.91693 -6.34649   5.3499 -2.64546 -5.75565  3.28518  1.72757  4.09254 -3.87833 -9.19265 -8.41753  7.59812 -0.58221 -2.61907 -6.81086 0.443557 0.935777
 -5.08838  -4.64081   4.87731   -8.4386   8.89833 -0.639444  -7.61895  -5.01976  -9.37541   4.73801  -6.68428   6.79571   -7.1893  -7.99797  -9.54836  -6.14443  0.958744  0.935777
  8.39551  -5.26896   8.24733  -8.16685  -7.19721  -5.88886   6.76576   8.51992   9.83202   -1.9645  -4.74082  -3.57304 -0.165674  -1.73838    7.8928  -8.45041  -1.67408  0.935777
  8.45877   6.73928  -3.03208   2.98672   2.21564   6.29865  0.873272  -5.20978  -9.99601  -5.23636 -0.798673 -0.309438  0.104908  -9.55889   1.43966   1.66777  -5.15372     9.531
  -9.64969    3.50294   0.126148    6.47306  -0.965338    8.45451   0.429715   -5.42522   -3.97386    8.79059   -5.02086   -7.45689   -4.95942 -0.0556426    9.17691   0.394014   0.134749   0.882684
-6.31236  0.91416 -3.46664  8.33314 -8.18714  6.59573   6.2525 -1.14246 0.278596  3.41345  6.27152  1.41205  7.39161 -1.40717 -2.32583  6.04426  5.94898 0.935777
   3.56164   -5.46395   -3.88607   -2.47862    1.45053   -2.74638   -7.13444    5.18334   -6.92735   0.623487    5.95477    1.46402   -6.21223   -3.59931    6.96513 -0.0163665   -1.83094   0.935777
 5.57436 -3.61138  1.70637  5.98467   8.8572 -3.80619 -2.20665  5.23781 -4.28823 -2.24202 -9.06776 -3.84346 -1.75744  -6.2596 -2.69387 -4.43093  -7.9579 0.935777
-7.87613  7.52513   6.5291 -4.62345 -1.45659 -9.98884  8.79853   9.0468  7.85418  5.54765 -9.99297 -2.16358 0.529915  8.21832 -6.91279  2.95616 -9.40484 0.935777
 -6.86957   8.85698 -0.624592   2.60681   2.74973  -5.64272    3.2784   8.97989   1.29164   1.45312  -4.57807  -7.69113  -2.19417   7.21967  -6.25626  -3.54339  -4.56462  0.935777
 -4.70204   5.18695  -4.04269   4.84107  -3.69709   8.26819  -5.12132  -3.90526  -2.88471  -3.27887  -1.07573  -1.24552  -9.01578  -6.99006   7.79433  0.932615 -0.348206   1.26052
-6.34796  3.43968 -2.17965 0.148705  9.05934 -6.52377 -6.16397  7.14276 -5.97777  9.97145 -5.55389 -1.91978 -6.90004 -2.87496 -3.60735 -3.48278 0.396399 0.935777
-2.62356  9.80956  1.85421 -4.62954  0.64078 0.596437 -8.43671  2.55579  7.29094  2.99426  0.42625 -8.42187  7.04109  4.15285 -8.39008  8.43798  5.73235 0.935777
 8.33917 -7.25265  6.57578  3.27077  2.34706 -2.40667  1.24203 -9.19415  6.24842  8.50732 -4.16703 -2.33179 -5.98053 -5.76121  2.54045 -4.18876 -2.78115 0.935777
 -4.08062 -0.534488   9.44276   -2.2062    4.4256  -9.20197   4.85693   3.47553 -0.912598  -5.99462  -8.36199   3.20805  -5.37605  -4.17063   7.42823  0.663855   -2.4322   2.55041
-4.43201  5.18367 -4.06924 -3.85849 -2.72827  5.70364  4.55483 -3.57332  3.23811  3.24829 -4.25497  3.14961  -9.4865 -2.37517  6.73677 -8.46778  6.12776 0.935777
 -8.25376   3.35715  -7.15949  -5.33556  -2.85161  -8.45502 -0.850091  -1.78834  -5.97108   4.73753  -2.09909   2.84806  -7.89707  0.473888  -9.00116  -2.88473 -0.514354  0.935777
 -7.37305   4.13709  -7.39435    4.3141  -3.77924  -7.16502  -3.98243  -8.61603  -5.59782 -0.234241   6.50742   9.64102   1.05635   2.58196  -9.33554  -8.77851   6.41424  0.935777
 7.85156  -2.4485  -6.2576  2.63082  8.09982 0.959674   5.0242 -3.11911  8.34411 -6.46501 -9.89783  9.70768  1.57862  1.39685 -9.37214 -1.51604  9.90713 0.935777
  4.53102   6.85895  -4.29403    2.5162   7.73866  0.802635   3.96054   6.85707  -7.34357  -8.06786   2.85869   6.00434   5.49438   6.22744 -0.214673   6.30906  -4.44036  0.935777
  -2.36383   -2.15593    8.86016    -7.3276   -3.05239 0.00911374   -5.91109   -5.83445   -8.05017    1.74174    3.35267    7.06228   -9.02069   -2.03761    8.73778   -9.57309    2.09477   0.935777
-3.26084   4.5508 -6.81648 -1.36701   7.3644 -2.45381  0.29153 -1.60566 -8.54696 -2.44405  7.53593  3.88417 -6.55082 -8.82137  2.24614 -9.84382  1.55592 0.935777
 0.472642   2.94603   -8.1364  -5.68566  -8.33701   5.24958  -6.67999  -4.90371    8.5047  -8.87037    6.6014  -2.18222  -1.61953 -0.649764  -6.50263  -8.34186   8.23779  0.935777
 -7.80371  0.287192   5.07347  -1.23283  -9.54252  -6.98392  -4.63256  -2.25602  -8.87959  -7.51531 -0.240041    1.7471   1.30853  -6.62174   8.75475   -5.2274    1.0241  0.935777
-1.75758  7.53057 -4.80556  8.05995 -4.28757  3.79685  2.48977 -9.37052  8.12804 0.707022  6.69532 -5.93855 -6.14739  3.55974  2.07039 -8.38607  4.90309 0.935777
   2.45461   0.186752    3.99694    9.18087   -9.87376   -3.53801   0.941006   -3.51398    3.25772    1.62078   -0.54106   -3.87551   -4.42557   -9.39646    7.84071 -0.0363023  0.0123309   0.935777
 1.78405 -7.13126 -9.52541  3.58255 -0.88753 -9.38544 -3.09356 -2.55384 -6.38356 -7.99759  3.97724 -6.68321 -5.95638  9.88325 -2.25994 -1.15585 -9.21474 0.935777
-3.50334 -7.36077 -8.70395  8.89789  -3.3791  2.99218  5.51768  6.04507  1.91091  7.45871  5.13908  2.96232 -3.81661 -8.46884 -1.22374 -4.35008 -2.68237 0.935777
-0.924064  -3.85303  -2.38175   9.67535   8.35841  -1.17238   5.96817   2.55343  -7.51089  -6.73754  -4.22308  -5.48427    1.3509   2.20675   -8.1164  -7.43506   9.14419  0.935777
-2.62455   7.9796  5.51278 -2.83766  2.01496 -1.17253  9.27033  6.74417 -6.23115 -3.42667  5.31817  7.20981  6.56244 0.671449 -6.63714  -9.7275 -8.32933 0.935777
 1.12153 -9.79746  5.16374 -1.10452 -2.06986 -7.11597  5.84265  4.95418  3.74624  4.98834  1.21626  9.91786  -1.6283 -7.88322 0.417845  -4.1783 0.481055 0.935777
  9.89948   7.20358  -1.35788  0.383705   6.87591   7.96822 -0.519136  -1.54899  -2.48042   5.46344  0.717977   4.97485   6.20807  -7.13911  -1.36272  -1.22762 -0.111808  0.935777
   2.55961   -7.48227    -1.2887   0.859639   0.364374   -5.67063    8.32302    -7.2208    -3.0599   -2.08347   -7.23895   -9.93276 -0.0366027    1.70705  -0.504495    -9.8868   -8.93111   0.935777
  -9.1637  -3.25969   6.16773   -8.2159   3.31483   -5.9185  -5.22599  -9.16889   1.04221  -6.61521   -4.5128 -0.987949   4.92885  -5.96353    1.5355  -1.49807  -5.60612  0.935777
-3.51205 -3.27689 -6.11752  8.07191  8.02736  4.32593 -9.04143  3.48136 -7.30782 -2.33899 -1.40491 -6.17861  0.41313  1.98737    -2.35  2.63078  -7.9745 0.935777
 -5.85811   7.13779   4.91966  -3.54356   6.04884   9.12619  -7.71833  -2.50959  -9.34878  -4.17989   3.80753  -5.58368   5.02338  -4.04633 -0.842843  0.933073   1.59874 -0.555962
   2.06616   -4.18212    9.91258   -1.71832   -4.48983   -3.58575    9.77767   -4.18742   -1.73059 -0.0223203   -2.74828   -5.93081    5.12797    2.92823    6.19391   -13.5154  -0.284567    2.25101
 9.82086  7.15475 -8.70681  5.75584 -8.77703  -3.0638  7.24087  -6.3483 -8.16033 -5.16328 -9.21933 0.486948  2.16718  -2.3151 0.471665 0.193846 -1.10697  1.15036
-0.628834  -4.47689  -0.81217    1.3419   1.97555    9.4292   -1.2733 -0.742336  -4.20608  -7.44466  -5.98374   1.78726  -8.96586  -6.73107   7.59071  -1.89309   2.04731  0.935777
-4.08947  -6.1465  3.87122  1.08535  3.60765 -6.14739 -7.62301   5.8966  2.66534  6.99497  9.67079   7.9752 -9.39495 -1.46405  1.77821 0.258487 -3.84771  1.93036
 -3.17579   7.17033  -7.45739   7.62208   5.25564  -1.76226   2.49035  -4.86981 -0.555056  -7.00174   3.80291 -0.315137  -2.36521   9.50623  -9.04106  -2.58946    5.3798  0.935777
  2.53126  -6.07689  -2.53459   1.13335  -1.56286   2.37147  -4.45663  -7.66659  -3.10582  -9.41066  -2.60606  -5.38486   3.63075  -8.34051   2.80987 -0.447184    -7.211  0.935777
  -1.62918    -6.1028   -1.91496    4.66431   -8.39268  -0.257806   -4.07289  -0.753495    7.07816    -2.1963    4.47552    2.69156   -8.92249   -5.36158    1.74014 -0.0964444   -8.28009   0.935777
  6.47555  -9.25222   3.35061  -0.56824    8.6798   4.45917  -3.17368   6.46305  -5.11754  -5.52464   4.08879   -6.8064 -0.547761   1.29626  -5.35756  -5.56668   5.67712  0.935777
 -1.98487   8.16978   8.00729   6.45715  -3.84207  -3.67682   -1.9059   2.38503  -7.76178   3.03187  -3.66663   5.51228  -8.93093  -2.29017   7.42591 -0.104166   1.61199  0.935777
 -2.47192  -8.15904  -5.23664  -5.31895   -6.8595  -3.72319   8.10946  -9.10216   -3.1456 -0.639394  -6.78429   8.88253  -6.23664   6.78223   -6.5396  -5.85933  -6.98101  0.935777
  6.10726  -5.78389   -2.8695  0.598056   1.32907    1.2508  -2.67953  -4.90696  -8.73045  -4.72586  -5.09985   4.34866  -6.70783   8.04188  -8.98486   1.58564  0.743427 -0.243033
-0.539527   2.43634   8.65972   6.53935  -1.97915  0.265305   1.35803   8.78887  -3.75141  -6.79713  -9.39959   7.20084  -1.16303   7.39501  -9.03665   -7.8887  -2.51051  0.935777
 8.30707  -7.7432  2.27932 -9.48163 -8.86092 -4.38054 -3.27466 -5.81475  5.48887 -5.08512 -7.11228   7.4956  1.43987 -5.19321 -1.22035   6.5783  9.58218 0.935777
 5.92083  7.17512 -4.32054 -4.67517 -8.86011  1.76601  6.13587  7.08512 0.165979 -8.97745 -8.33097  3.46694  -7.1741 -6.14283  1.39603  2.93626 -5.21263  16.2414
   6.35006   -3.25932    5.45101   -1.64249    6.93331    8.08888   -1.98923     2.5961   -1.91066    -7.4034 -0.0523041    7.36854   -2.94491    1.02596    -2.8094   -6.29027   -8.55847   0.935777
 2.70063 -2.00773  6.90274  4.75509  3.95762 -7.79032 -1.89156  9.10501  4.85791 -7.63433 -2.99554 -2.79871 -5.41128  9.51559 -4.39578  8.76745 -8.16642 0.935777
-4.93404  1.06021 -3.40601 -6.66073 -7.01763 0.627887 -2.81609  2.55881 -7.37168  2.02127 -1.35969 -6.17627  6.59426  9.41782 -7.02034 -7.35233  4.15958 0.935777
-8.56899  -6.7563 -8.23322 -2.52754 -8.23577  9.35679 -8.05077   9.0209  4.04013 -1.21014 -7.40661 -5.66701  7.84224  6.37472 0.178975 -3.61357 -8.78375 0.935777
   2.1092 -0.742675   3.37796  -3.16658 -0.443832  -6.69067   2.38979  -5.28615   1.98534   -5.4258  -4.85413  -9.87462    7.0115  0.604023  -7.94014  -5.65414  -7.12233  0.935777
  7.08023   1.91366 -0.120499   8.47954   -9.9888  -5.45957  -4.41525  -4.26258  -7.55068   4.57002   7.20175   -2.7141  -9.88327   4.85821   5.34347   -5.2481  -3.49934  0.935777
-0.0546759    9.81824   -6.07757    3.09173  -0.624702   -3.36476   -1.31688    6.58083   0.809241   -5.70972    9.17399    4.70233  -0.229607   0.155566   -5.58306     1.3445   -4.59984    7.12028
  -5.336  9.27459 0.833541  7.47749 -1.76865 -7.08127  8.28692 -3.71321 -6.42263  -6.8337 -0.48421 -2.54963 -3.39709  -2.6807 -0.46283 -7.74002  3.61026 0.935777
-5.19151  8.04933 -6.10314  4.63393 -3.38863 -4.57869  3.99144  6.05601  7.71255  5.81382  5.34814   2.6823 -8.99975 -4.00386    -2.42 -8.45642  -5.1173 0.935777
  -6.3032   1.94661  -4.96234  -1.63366 -0.335329   2.53144  -5.86965  -4.00393   6.88325   1.92459  -1.44907   3.43013  -5.78281  0.409345 0.0850803  -6.66893   7.87294  0.935777
-6.66549 -5.07445 -1.24592 0.848748  3.66257  9.31456  4.59362  7.80621  4.33475 -6.59929 -6.81536  2.91478  9.79758 -4.07525  5.76446 -6.72405  8.05431 0.935777
-4.38422  6.93582  7.28498 -3.05882 -3.58745 -2.12511  6.07973 -8.93895 -5.62864 -7.90275  4.30469  7.29736 -9.09427  7.16885  7.49829  3.49347 -4.05866  15.1146
 9.48066  4.21331  9.95519 0.932298 -8.49941  2.12126 -6.73052 -2.41383  1.09104 -7.96862  7.58247 0.264773  4.18871 -1.30654 0.949107    3.826  -2.7408  11.4221
  -2.07037  -0.585278  -0.438639   -2.01321   -1.59939   0.384509   -6.46733   -6.66966    6.48624    5.05976    6.52672 -0.0132855    7.76035   -7.71344   -6.65134    3.30814    9.56973   0.935777
 -2.94082 -0.691604 -0.600434   4.14155  -9.83855   4.89073  -6.98447   8.22249  -4.87219  -2.88412   9.91627  -9.28291  -1.94819   5.89734  -9.70768    1.5105  -4.63244  0.935777
-3.97731  5.44404 -8.62799  1.12883  2.70873 -9.13784 0.869824 -2.94946   8.8447  8.89551  4.03778  5.53888  2.19229  5.72725  -4.0172 -8.47614 0.238325 0.935777
  7.62138 -0.531173  -5.62708  -2.01132   5.48819   9.77173  -7.90984  -4.24573  -7.48613   1.32888   5.67264   -6.0433  -7.44468  -2.30963   -9.0762  -8.29013  -9.94292  0.935777
  4.77167   6.37447   6.09989   2.87186  -6.84938   6.00902  -3.20086    9.6994   8.66931   5.26485  -3.72636   2.09414  -5.84408    2.8977  -0.84255 0.0362911  -5.31815  0.935777
 -1.93581  -5.10655  -6.95578  -2.98889   9.33563  -6.47139  -6.63805 -0.176814   4.16639   7.98518  -4.72151   0.32617   6.07145  -7.56641   -4.3402  -2.02924  -0.53575  0.935777
  6.83117   6.68538 -0.681449   4.36325  0.314858  -6.35742   9.90975   3.43767   7.50408   -7.9859    6.2091   -7.3701   7.50934    4.5373  -2.28578  -6.40789   8.26488  0.935777
 -4.56064   6.99651  -3.90256   7.50579 -0.268971   -7.2577  -5.84812   9.38236  -6.93625  -6.46581    5.8677   1.96256    1.8261   1.77051  -3.23576   7.83723   9.52535  0.935777
 -1.96355  -6.76494  -5.47233 -0.386879 -0.978128  -2.03451  -3.04891   3.98274   0.67467  -5.83472    8.0291   8.30546  -3.97502   4.76747   7.46082   -1.4178   1.22944  0.935777
  -5.1926   -4.8734  0.321851   8.40446  0.794072   3.57559  -5.81997    9.8165  -1.25537   6.47215  -9.66966  -3.11152  -7.36187  -3.81733  -9.80027  0.157233 -0.768059   1.05654
  2.32046  -8.75534   2.88336 -0.136816   9.28207   5.02035   0.74026  -5.78363   6.85221  -6.57995      8.79   3.99252  -3.34425  -4.48452  -5.62289   1.28161 -0.748156   1.89462
  -0.507929    -2.49851     8.99208 -0.00364402    -4.45859     6.09752     5.17043     3.15793    -1.37168    -6.16982    0.777014     4.09857     2.70204    -6.20852    -7.85892     6.34015    -8.35614    0.935777
0.863751  9.89988 0.766395  3.53281  5.20959 -8.43815   3.3407 -7.56508 -4.49355 -2.34961  3.97443  8.07205 -1.12291 -6.45932 -9.04126 -1.92364  7.34268 0.935777
 7.25176  5.06764 0.352735  -3.7964 -3.95501  2.41004 -4.72249 0.107852 -4.15135  7.54589  8.06238  9.10475  8.99491 -8.08446 -5.97411  4.46163  9.01695 0.935777
  8.37418   5.60381   5.12689   4.87395   2.41265   4.35585  -8.95171  -8.56036   4.80168   8.68642   2.12473 -0.745502  -7.40161  0.449844   9.47046  -6.97687  -8.62312  0.935777
0.851422 -9.50438 -3.04395  5.82361 -7.83716  5.11853  3.65459  8.93627 -5.29397 -7.61598  7.58509 -3.94201 -7.68871 -5.10868  2.48045 -7.65862  8.72279 0.935777
 -3.79644  -2.13835   1.54141   -9.1719  -0.67388 -0.997699  0.659067   5.97659   -5.3783  -4.96644    6.2124   1.63615  -6.87627  0.595263  -7.29403  -4.38292   9.29373  0.935777
  -9.8405   5.22333   8.50955   8.80688   9.77554   4.50692   7.10714  -4.17452   4.70745   4.04387  -2.51702  -5.55434  -1.29041  -6.12078 -0.606237  -4.79843  -6.24817  0.935777
 5.86269 -5.79402  1.62304   9.9959   2.2548 -7.25662 -9.39601 -6.67035   1.2584 -4.49395  3.20017 -7.82152  -3.3778 -1.92481  6.45322 -4.37314  3.77464 0.935777
  1.27612  -8.16762   8.00276  -4.32193   8.49344  -3.71713  -9.41806   3.80232   2.45169  -2.56214   1.77967  -3.10147   2.10138  -16.1465  0.689944   2.88936 -0.823067   4.79989
  8.98895  -9.39732   2.55821  -5.40118 -0.268232  -6.31037  -5.86644   4.85799    8.1433  -2.73498  0.983733   6.79754  -8.01618  -9.15523  -8.16274 -0.715779  -9.44881  0.935777
 -3.24758   7.63897   6.59281  -2.40458   4.74207  -4.11734 -0.554782  -1.61077  -5.18957  -7.76725   5.52886   8.92631   -5.8771   8.85908   4.45997  -7.72545   8.97139  0.935777
   -7.2299    -6.7741   0.999749    4.16259   -7.07832    4.71386   -1.46418  -0.732027    2.79763 -0.0291393    7.98123  -0.877016    3.03361   -4.37162    1.09824   -8.17484   -8.20378   0.935777
 -6.24041   4.99008   -2.5009   7.39294 -0.816127    8.1195  -2.94818   5.70066   7.05205  -2.25352  -6.66812  -8.92429 -0.867377  -8.62834  -3.32701  -3.64124   7.74562  0.935777
 -4.85505   1.10849  -3.31653    1.8733   7.67443   6.35149   8.10978  -6.16393  -6.36631   2.10467  -1.30403  0.162752   2.69341  -3.00223  0.183344  -1.17885 -0.209129  0.935777
-2.96558 -5.78146  5.65095 -8.20278 -1.10443 -1.03495  5.57052 -6.66597 -3.22888  3.54035  7.65408 -5.28459  3.37882  -9.9829 -5.66758  1.25664  7.07898 0.935777
-0.627872  -4.07548  -6.14734   2.11008   4.24447   -2.3748  -1.99441 -0.869958   8.81013  0.923169   2.80193  -7.61405   2.26361  -5.68504  -6.47745  -9.15381  -8.01216  0.935777
  5.25755   3.61856  -8.69353   7.42874 -0.634727  -8.10206  -9.10292  -7.87769  -1.37024   4.16503   5.55401   9.97429  -9.62448   2.04516  0.260796  -6.51733  -6.80811  0.935777
-7.41106   3.5217  7.22943  7.25828 -2.22534 0.644523 -6.64234  2.98559 -4.46447  -4.8401  -4.1178 -6.43962  -5.8168 -5.77517  8.71431  5.04836   2.6202 -12.2919
 8.46772  7.93525  4.44149  2.61999 -8.78064  9.70575 -4.72462 0.554971  6.91085 -1.89486 -7.92323 -9.79017 -6.50031 -1.21896 -3.60223 -4.67441 -7.15085 0.935777
-0.676022  -6.01022   8.99864 -0.945067    8.4019   1.89395  -4.67152   2.39878    -5.673 -0.895994   3.11767 -0.318771  -3.14872  -8.14659   2.82383  -2.17889   1.37543  0.935777
